customer_id,first_name,last_name,email,phone_number,registration_date,customer_segment,preferred_channel,age_group,income_level,avg_order_value,promo_sensitivity,email_opt_in,sms_opt_in,push_opt_in,last_purchase_date,total_lifetime_orders,preferred_category
1027,Amanda,Wood,amanda.wood@hotmail.com,+1-847-344-7326,2024-05-21 08:02:00.923774,Low_Value,Social,36-45,High,61.9,0.73,True,False,False,2025-07-04 13:15:09.890643,41,Beauty
1028,Catherine,Jones,catherine913@hotmail.com,+1-573-742-7345,2024-04-11 09:01:56.438810,Medium_Value,Email,46-55,Premium,95.74,0.55,False,False,True,2025-07-04 13:15:37.053143,16,Sports
1029,Mary,Chan,marychan@gmail.com,+1-685-868-4641,2024-06-30 22:47:37.148548,Medium_Value,Direct,36-45,Premium,81.37,0.48,False,False,False,,40,Sports
1030,Timothy,Carr,timothy.carr@gmail.com,+1-414-309-1408,2024-07-09 01:36:32.815844,New_Customer,Direct,36-45,High,45.26,0.7,False,False,False,2025-07-04 13:14:01.204307,43,Books
1031,Stacey,Francis,staceyfrancis@yahoo.com,+1-740-253-2453,2025-05-27 04:20:51.541872,Medium_Value,Direct,26-35,Premium,98.81,0.41,True,True,True,2025-07-04 13:16:39.393845,47,Beauty
1032,Debra,Long,debra819@yahoo.com,+1-472-652-1304,2024-11-21 02:33:53.227644,High_Value,Social,55+,Low,369.84,0.26,True,False,True,2025-07-04 13:16:22.449965,41,Books
1033,Lauren,Sampson,lauren.sampson@hotmail.com,+1-807-486-2786,2024-10-04 12:04:42.542110,Medium_Value,SMS,18-25,,103.65,0.49,False,True,True,,2,Books
1034,Seth,Jones,seth998@yahoo.com,+1-320-714-5078,2025-05-04 09:26:08.272667,Medium_Value,Email,18-25,Medium,121.57,0.45,False,False,False,,34,Clothing
1035,Guy,Baker,guy963@yahoo.com,+1-703-711-7760,2023-11-02 18:06:21.319679,Medium_Value,Push,36-45,Premium,174.44,0.54,True,True,True,2025-07-04 13:18:35.824759,8,Home
1036,Linda,Davis,lindadavis@outlook.com,+1-863-663-8749,2024-02-26 15:41:18.633121,High_Value,Email,18-25,Low,459.26,0.35,False,True,True,2025-07-04 13:14:26.640411,39,Electronics
1037,David,Morgan,david.morgan@yahoo.com,+1-992-950-7563,2024-09-29 05:13:06.774933,Low_Value,Social,26-35,High,76.26,0.68,True,False,True,,15,Electronics
1038,Desiree,Dawson,desiree.dawson@hotmail.com,+1-219-664-6136,2025-04-08 15:30:38.361824,Low_Value,SMS,26-35,High,41.95,0.61,False,False,True,2025-07-04 13:15:22.327513,21,Sports
1039,Dana,Carrillo,dana539@gmail.com,+1-742-216-9423,2025-01-26 00:37:43.814402,High_Value,SMS,55+,Low,285.14,0.29,True,True,False,2025-07-04 13:18:17.294070,26,Beauty
1040,Jordan,Bean,jordan871@yahoo.com,+1-679-746-5336,2025-06-19 03:05:27.572499,Medium_Value,Social,36-45,Low,198.32,0.41,True,True,True,2025-07-04 13:16:26.124938,3,Beauty
1041,Lauren,Johnson,laurenjohnson@outlook.com,+1-481-729-5708,2023-09-27 02:30:34.915478,New_Customer,Direct,55+,High,30.88,0.68,True,False,False,2025-07-04 13:16:14.355227,7,Clothing
1042,Victor,Bullock,victor251@gmail.com,+1-830-230-7270,2025-03-30 00:55:00.428148,Medium_Value,Push,26-35,High,165.13,0.64,True,False,False,2025-07-04 13:14:18.635470,38,Books
1043,Gail,Davis,gail.davis@outlook.com,+1-766-624-4493,2024-03-07 13:24:26.442856,Low_Value,Direct,55+,Low,75.7,0.65,False,True,True,,18,Electronics
1044,Steven,Leon,steven166@gmail.com,+1-934-232-8595,2024-06-19 16:06:48.740206,High_Value,Email,26-35,Medium,174.29,0.29,False,False,True,2025-07-04 13:16:24.008866,18,Clothing
1045,David,Savage,davidsavage@outlook.com,+1-379-569-6196,2023-12-01 06:48:04.423033,New_Customer,Email,26-35,Low,127.64,0.57,False,False,False,,43,Sports
1046,Steven,Nguyen,stevennguyen@gmail.com,+1-756-454-8483,2023-07-05 20:12:27.211084,Medium_Value,Email,18-25,Medium,167.03,0.66,False,True,True,2025-07-04 13:15:44.056487,23,Sports
1047,Jillian,Guzman,jillian.guzman@gmail.com,+1-551-992-5436,2024-03-22 04:29:03.642565,Low_Value,SMS,36-45,High,77.58,0.78,True,True,False,,1,Sports
1048,Jodi,Smith,jodi.smith@gmail.com,+1-373-638-9698,2024-01-23 22:39:52.652162,New_Customer,SMS,36-45,,116.12,0.73,True,True,False,2025-07-04 13:14:50.359986,42,Sports
1049,Kimberly,Hernandez,kimberly.hernandez@yahoo.com,+1-314-362-5420,2023-12-26 08:58:17.802893,Low_Value,Direct,26-35,Medium,54.66,0.71,True,False,True,2025-07-04 13:16:37.994718,29,Books
1050,Brian,Robertson,brianrobertson@outlook.com,+1-661-934-9338,2024-06-19 17:19:32.906803,High_Value,SMS,55+,Medium,359.32,0.38,False,True,False,2025-07-04 13:15:51.133406,8,Books
1051,Kenneth,Johnson,kenneth623@yahoo.com,+1-430-687-8112,2023-08-10 17:58:45.261846,New_Customer,Social,,High,63.05,0.79,True,True,False,,9,Clothing
1052,Amanda,Martinez,amandamartinez@outlook.com,+1-812-481-9043,2024-02-20 23:57:44.364060,High_Value,Email,46-55,High,195.9,0.33,False,True,True,2025-07-04 13:12:51.532854,48,Books
1053,Steven,Allen,steven736@hotmail.com,+1-754-607-1841,2023-10-20 15:56:48.215822,Low_Value,SMS,36-45,Medium,94.07,0.81,True,True,False,,29,Home
1054,Cheryl,Pena,cheryl.pena@outlook.com,+1-703-314-1570,2024-10-10 08:32:50.434151,Medium_Value,Direct,,High,125.72,0.43,True,True,False,,16,Electronics
1055,Beverly,Gutierrez,beverly.gutierrez@hotmail.com,+1-273-589-7815,2024-06-17 08:03:08.681160,Medium_Value,Email,26-35,,199.51,0.48,True,False,False,2025-07-04 13:17:03.777596,23,Sports
1056,Virginia,Allen,virginia.allen@gmail.com,+1-726-633-2005,2023-07-17 13:14:46.010381,Medium_Value,SMS,18-25,Medium,162.77,0.49,False,False,False,,50,Sports
1057,John,Stevens,john.stevens@hotmail.com,+1-766-351-4842,2024-04-30 19:07:39.287668,New_Customer,Direct,26-35,Premium,54.45,0.76,True,False,False,2025-07-04 13:16:41.674877,11,Books
1058,Jeremy,Thomas,jeremy.thomas@yahoo.com,+1-797-284-8355,2023-09-14 05:05:50.125458,High_Value,SMS,46-55,Medium,248.84,0.4,True,True,True,2025-07-04 13:16:45.733592,0,Clothing
1059,David,Mitchell,david.mitchell@gmail.com,+1-361-225-4103,2024-04-10 14:34:51.303483,Low_Value,Push,26-35,Medium,25.17,0.72,True,True,False,,50,Beauty
1060,Victoria,Ruiz,victoria.ruizoutlook.com,+1-750-977-2239,2024-10-07 07:24:55.929606,High_Value,Push,36-45,High,172.2,0.23,True,False,False,2025-07-04 13:17:36.851566,35,Electronics
1061,Cathy,Yates,cathy113@outlook.com,+1-767-807-3312,2023-09-10 15:06:53.881390,New_Customer,SMS,36-45,Premium,80.91,0.55,True,False,True,2025-07-04 13:15:33.369710,4,Clothing
1062,Kelsey,Mcdonald,kelsey232@outlook.com,+1-855-581-4730,2024-10-06 05:27:08.998544,Medium_Value,Email,26-35,Low,174.9,0.52,True,True,True,2025-07-04 13:15:28.377847,42,Electronics
1063,Anne,Barber,anne811@gmail.com,+1-692-568-7013,2023-10-01 15:41:41.519205,New_Customer,SMS,18-25,Medium,69.1,0.69,True,False,False,2025-07-04 13:16:01.014414,35,Clothing
1064,Jeremy,Martinez,jeremy.martinez@hotmail.com,+1-551-263-7898,2024-09-09 12:27:02.372392,New_Customer,SMS,46-55,,106.58,0.56,True,True,True,2025-07-04 13:15:56.077587,26,Clothing
1065,Jennifer,Reeves,jenniferreeves@outlook.com,+1-249-944-4763,2024-05-25 16:56:12.962091,New_Customer,Push,55+,Low,75.5,0.77,False,False,True,2025-07-04 13:16:17.231939,35,Sports
1066,Dylan,Clark,dylan.clark@outlook.com,+1-760-957-3747,2024-03-14 11:22:34.247285,High_Value,SMS,26-35,Premium,211.36,0.26,True,True,False,2025-07-04 13:13:58.751270,5,Sports
1067,Ashley,Ward,ashleyward@hotmail.com,+1-883-584-1597,2023-10-22 13:12:00.577137,New_Customer,Direct,26-35,Premium,82.29,0.67,True,False,True,2025-07-04 13:18:10.700121,22,Clothing
1068,Gary,Bryant,gary.bryant@gmail.com,+1-846-887-7662,2025-04-14 03:29:48.275473,High_Value,Email,18-25,,205.22,0.25,True,False,False,2025-07-04 13:17:02.952766,50,Clothing
1069,Allen,Russo,allenrusso@yahoo.com,+1-548-915-7781,2023-10-08 21:30:08.491809,New_Customer,Email,26-35,High,122.54,0.79,True,False,True,2025-07-04 13:17:32.216395,43,Beauty
1070,Felicia,Anderson,felicia.anderson@outlook.com,+1-997-922-2067,2024-12-20 15:49:57.906744,New_Customer,SMS,18-25,Low,102.04,0.66,False,True,False,2025-07-04 13:18:19.664880,2,Books
1071,Grant,Reeves,grantreeves@outlook.com,+1-340-352-3912,2024-03-20 20:40:38.221192,Medium_Value,Direct,26-35,Medium,94.32,0.57,False,True,False,2025-07-04 13:16:02.903129,1,Beauty
1072,Lisa,Shaw,lisashaw@outlook.com,+1-296-454-2683,2024-03-07 08:58:31.558347,Low_Value,Direct,46-55,Premium,34.27,0.84,True,False,False,2025-07-04 13:13:42.129949,29,Sports
1073,Anthony,Flores,anthony925@gmail.com,+1-807-970-1466,2025-06-24 04:40:02.374141,High_Value,Email,26-35,Low,338.1,0.26,True,True,True,2025-07-04 13:14:35.248989,6,Clothing
1074,Joshua,Miller,joshua.miller@yahoo.com,+1-351-496-6751,2023-09-24 00:11:14.636723,New_Customer,Push,36-45,High,48.52,0.66,False,True,False,2025-07-04 13:16:43.471462,9,Books
1075,Jasmine,Casey,jasmine.casey@hotmail.com,+1-216-317-8951,2025-01-29 07:36:29.758864,Medium_Value,Direct,36-45,High,138.05,0.42,True,True,False,2025-07-04 13:17:59.069502,9,Books
1076,Janet,Walton,janet82@yahoo.com,+1-389-860-6749,2025-06-04 10:53:29.238017,High_Value,Email,18-25,Low,429.78,0.31,False,False,True,2025-07-04 13:18:31.554224,39,Beauty
1077,Sarah,Hale,sarah146@yahoo.com,+1-298-387-4469,2025-01-15 13:45:57.084963,High_Value,Direct,36-45,Medium,215.14,0.39,False,True,True,2025-07-04 13:16:10.452527,27,Books
1078,Michael,Duncan,michael.duncan@gmail.com,+1-289-646-9246,2024-04-13 00:07:08.336082,High_Value,Direct,36-45,Premium,422.19,0.33,False,True,False,2025-07-04 13:15:29.302529,25,Clothing
1079,Mary,Curry,mary272@yahoo.com,+1-465-267-8457,2023-11-24 20:34:41.643209,Low_Value,Social,26-35,,80.67,0.87,True,True,True,2025-07-04 13:16:44.743735,43,Sports
1080,Eric,Carter,eric.carter@gmail.com,+1-819-860-7505,2024-04-14 19:22:05.737658,Medium_Value,SMS,18-25,High,104.94,0.62,True,True,False,2025-07-04 13:17:08.704018,24,Clothing
1081,Nicole,Alexander,nicole.alexander@gmail.com,+1-398-678-3113,2023-12-12 18:01:38.348471,Low_Value,Direct,26-35,Low,72.69,0.74,False,True,True,2025-07-04 13:18:29.833717,25,Electronics
1082,Kayla,Bray,kayla34@hotmail.com,+1-599-673-4369,2024-01-02 00:27:43.021616,Medium_Value,SMS,36-45,High,80.25,0.54,False,True,True,2025-07-04 13:13:57.923850,37,Home
1083,David,Johnson,david672@outlook.com,+1-873-573-4877,2023-12-30 21:21:16.346223,Low_Value,Push,36-45,Low,42.16,0.84,False,False,True,2025-07-04 13:13:30.973800,3,Books
1084,Dorothy,Long,dorothylong@yahoo.com,+1-841-570-3110,2024-07-20 13:05:26.790142,Medium_Value,Email,46-55,Premium,153.76,0.65,True,False,True,2025-07-04 13:17:11.973754,18,Sports
1085,Dean,Robles,deanrobles@yahoo.com,+1-294-923-9275,2024-09-06 14:11:10.854079,Medium_Value,SMS,26-35,Premium,156.1,0.44,True,True,True,,31,Sports
1086,Aaron,Keith,aaron512@outlook.com,+1-318-452-4917,2024-05-15 17:29:17.532477,Low_Value,Email,26-35,Premium,59.3,0.85,True,False,True,2025-07-04 13:18:21.287619,11,Home
1087,Ronald,Clayton,ronaldclayton@yahoo.com,+1-355-247-6514,2024-11-08 21:42:18.879586,New_Customer,Direct,46-55,Medium,76.17,0.54,True,True,True,,7,Beauty
1088,Julia,Garcia,juliagarcia@outlook.com,+1-687-230-3570,2025-06-26 00:18:24.851765,Medium_Value,Email,18-25,Medium,123.52,0.64,False,False,True,2025-07-04 13:18:01.159366,24,Beauty
1089,Scott,Allen,scottallen@hotmail.com,+1-709-662-6455,2024-02-18 02:26:11.636775,Medium_Value,SMS,46-55,Premium,162.88,0.5,True,False,True,2025-07-04 13:15:52.328039,27,Home
1090,Heather,Carter,heather.carter@gmail.com,+1-829-950-8261,2024-10-08 14:24:38.431735,High_Value,SMS,,Medium,258.88,0.3,True,True,False,2025-07-04 13:18:17.582456,46,Sports
1091,Cynthia,Wells,cynthia.wellshotmail.com,+1-671-210-1287,2023-10-22 20:37:01.269821,High_Value,Social,36-45,Premium,179.7,0.23,True,False,False,2025-07-04 13:13:42.882950,45,Sports
1092,Daniel,Parker,daniel.parker@outlook.com,+1-951-678-4440,2025-06-02 13:38:46.977436,Low_Value,Email,46-55,Medium,51.06,0.72,False,False,False,,43,Beauty
1093,Mariah,Roth,mariahroth@yahoo.com,+1-349-268-9989,2023-09-02 12:15:39.209620,New_Customer,Direct,46-55,Premium,108.97,0.57,True,True,True,2025-07-04 13:15:26.536906,2,Beauty
1094,Christopher,Green,christopher493@hotmail.com,+1-719-220-7974,2024-08-31 23:37:37.996804,Low_Value,Social,18-25,,57.98,0.69,False,True,True,2025-07-04 13:18:13.197396,26,Electronics
1095,Cassandra,Camacho,cassandra24@hotmail.com,+1-462-606-8714,2024-08-01 22:14:07.354435,Low_Value,Social,55+,Medium,49.11,0.68,True,True,True,2025-07-04 13:12:50.970621,28,Clothing
1096,Ann,Lucero,ann417@outlook.com,+1-431-791-2984,2023-09-05 20:58:41.184276,High_Value,Direct,46-55,Medium,333.12,0.4,False,False,False,,1,Beauty
1097,Mary,Moore,mary.moore@outlook.com,+1-951-228-5164,2024-03-01 20:36:39.911811,High_Value,SMS,46-55,High,291.12,0.26,True,False,True,,32,Clothing
1098,Matthew,Saunders,matthewsaunders@outlook.com,+1-778-916-2697,2023-10-10 01:59:09.997778,Medium_Value,Social,18-25,High,86.17,0.68,False,False,True,2025-07-04 13:14:49.666680,41,Beauty
1099,Joseph,Scott,joseph567@yahoo.com,+1-507-577-4334,2024-09-07 20:03:07.061327,Low_Value,Push,18-25,High,50.58,0.66,True,True,True,2025-07-04 13:13:40.791515,1,Sports
1100,Cynthia,Saunders,cynthia88@gmail.com,+1-278-710-3198,2024-06-16 16:08:24.998330,Low_Value,SMS,55+,Low,78.33,0.89,False,True,True,2025-07-04 13:14:40.251221,12,Home
1101,Megan,Baxter,megan.baxter@gmail.com,+1-765-691-5254,2025-02-20 07:10:29.817187,Medium_Value,SMS,36-45,Low,78.3,0.62,True,False,False,,6,Home
1102,William,Young,william.young@outlook.com,+1-626-395-7470,2023-12-07 12:34:29.962933,High_Value,Social,55+,High,183.84,0.4,True,False,False,2025-07-04 13:13:40.522392,32,Electronics
1103,Matthew,Moss,matthew.moss@yahoo.com,+1-814-464-2319,2024-10-12 04:32:54.816680,Medium_Value,Push,18-25,Medium,175.81,0.5,False,True,True,2025-07-04 13:16:38.537763,11,Home
1104,Brian,Hernandez,brian421@gmail.com,+1-525-258-8809,2024-09-15 09:48:48.382642,Low_Value,Social,,High,53.09,0.8,False,False,True,2025-07-04 13:13:17.644793,36,Home
1105,Adam,Malone,adam89@gmail.com,+1-483-210-9841,2025-05-17 03:23:44.670516,Low_Value,SMS,36-45,Medium,93.21,0.64,False,False,False,2025-07-04 13:15:58.607490,23,Home
1106,Donna,May,donna782@hotmail.com,+1-467-914-1294,2024-05-04 14:26:55.007840,Low_Value,Social,26-35,Low,94.89,0.9,True,False,True,2025-07-04 13:16:26.968249,6,Sports
1107,Daniel,Walker,danielwalker@gmail.com,+1-340-285-6497,2025-05-10 01:30:56.509303,Low_Value,Direct,,Medium,86.08,0.65,True,True,True,2025-07-04 13:15:41.843155,6,Electronics
1108,Alex,May,alex.may@outlook.com,+1-315-315-3764,2025-03-14 18:22:14.748399,New_Customer,SMS,55+,Premium,51.95,0.52,False,False,False,,50,Electronics
1109,John,Gentry,john.gentry@gmail.com,+1-624-812-9264,2024-02-26 22:52:42.901518,Low_Value,Direct,55+,Medium,66.14,0.71,True,True,False,2025-07-04 13:17:18.427593,8,Books
1110,Kylie,Smith,kylie.smith@gmail.com,+1-764-919-8001,2024-04-10 06:06:43.198061,New_Customer,Email,55+,High,99.5,0.55,False,True,True,,19,Beauty
1111,Willie,Elliott,willieelliott@yahoo.com,+1-402-800-1184,2025-06-29 16:35:12.332099,Low_Value,Email,36-45,High,58.57,0.78,True,False,False,2025-07-04 13:16:20.641797,26,Home
1112,Tammy,Galloway,tammy547@outlook.com,+1-662-719-4406,2023-09-17 09:34:54.090634,Low_Value,Email,18-25,Low,52.37,0.8,True,True,True,2025-07-04 13:17:53.932309,34,Home
1113,Jack,Evans,jackevans@gmail.com,+1-553-857-6606,2024-05-22 00:41:07.226444,High_Value,Push,26-35,Low,366.23,0.27,False,False,True,2025-07-04 13:13:51.365668,31,Clothing
1114,Bobby,Vazquez,bobby.vazquez@gmail.com,+1-751-206-1152,2024-05-23 06:51:39.033474,Low_Value,Email,55+,Medium,75.85,0.79,True,True,True,2025-07-04 13:15:12.563650,12,Beauty
1115,Karen,Perry,karenperry@hotmail.com,+1-678-515-8477,2025-02-05 13:35:01.618739,Low_Value,Email,36-45,Premium,62.35,0.62,False,True,False,2025-07-04 13:15:20.206530,27,Clothing
1116,Benjamin,Bryant,benjamin620@yahoo.com,+1-268-565-1455,2023-10-28 06:35:47.059841,Medium_Value,Push,55+,Premium,107.78,0.42,True,False,True,2025-07-04 13:14:46.608936,49,Electronics
1117,Jasmine,Wilkins,jasmine661@outlook.com,+1-922-757-5367,2024-07-29 21:48:29.305385,Medium_Value,Direct,18-25,,166.39,0.41,False,False,True,,35,Books
1118,Erica,Lawson,erica572@yahoo.com,+1-893-777-4897,2024-06-18 12:48:21.262206,Medium_Value,Direct,55+,Medium,157.25,0.57,True,True,False,2025-07-04 13:18:35.092422,6,Clothing
1119,Valerie,Scott,valerie.scott@outlook.com,+1-338-983-3565,2024-07-12 01:56:09.933671,High_Value,Email,55+,Low,226.29,0.21,True,True,True,2025-07-04 13:18:00.050193,25,Clothing
1120,John,Lee,john.lee@outlook.com,+1-893-628-3543,2024-01-29 11:36:33.692413,Medium_Value,Push,46-55,Low,88.28,0.6,False,True,False,2025-07-04 13:16:54.591483,20,Beauty
1121,Gina,Clark,ginaclark@hotmail.com,+1-347-247-4054,2024-01-24 07:54:24.332672,Low_Value,Social,26-35,Premium,35.61,0.7,True,True,True,2025-07-04 13:18:38.251568,3,Beauty
1122,Jose,James,jose641@gmail.com,+1-413-854-8864,2025-03-21 14:28:48.360742,Low_Value,Push,46-55,Low,63.51,0.68,True,False,False,2025-07-04 13:17:42.201845,10,Beauty
1123,Sarah,Dunn,sarahdunn@hotmail.com,+1-364-628-4604,2025-01-23 13:03:37.822306,New_Customer,Push,55+,Premium,109.56,0.72,True,False,False,2025-07-04 13:16:57.709074,12,Sports
1124,Nicole,Fox,nicole.fox@hotmail.com,+1-325-786-9069,2023-10-14 00:29:40.444107,High_Value,Push,18-25,Medium,372.94,0.3,True,True,False,2025-07-04 13:18:40.742867,41,Clothing
1125,Aaron,Davis,aaron.davis@hotmail.com,+1-967-368-9725,2024-01-02 21:55:41.768434,Medium_Value,Push,55+,Medium,93.6,0.56,True,False,False,2025-07-04 13:14:48.807268,48,Electronics
1126,Jennifer,Martinez,jennifer513@yahoo.com,+1-409-489-3260,2024-07-09 23:02:38.904495,Medium_Value,Social,18-25,,172.19,0.44,True,False,True,2025-07-04 13:15:56.144817,10,Books
1127,Andrew,Rodriguez,andrew.rodriguez@outlook.com,+1-230-986-6365,2023-11-19 04:13:01.683309,High_Value,Social,55+,Medium,353.97,0.35,False,False,True,2025-07-04 13:13:22.536692,25,Books
1128,Sylvia,Casey,sylviacasey@gmail.com,+1-205-284-2443,2025-03-23 09:55:40.903825,Low_Value,Push,26-35,Low,69.77,0.84,True,False,True,2025-07-04 13:13:15.898032,11,Electronics
1129,Margaret,Murillo,margaret765@yahoo.com,+1-283-597-6049,2025-05-05 17:18:27.805971,Medium_Value,SMS,18-25,Premium,111.08,0.48,True,True,True,2025-07-04 13:16:55.522213,33,Beauty
1130,Amanda,Logan,amanda.logan@outlook.com,+1-295-928-9433,2025-02-08 09:20:17.220175,Medium_Value,Email,46-55,Premium,105.49,0.56,True,True,False,2025-07-04 13:18:14.413899,6,Books
1131,Stephen,Boyd,stephen.boyd@outlook.com,+1-710-601-7035,2023-10-01 23:54:26.301264,Medium_Value,Push,18-25,Premium,123.78,0.48,True,False,True,2025-07-04 13:16:42.145668,47,Beauty
1132,Jamie,Jones,jamie.jones@yahoo.com,+1-752-406-8296,2025-03-22 03:44:25.131471,Medium_Value,Push,26-35,,199.94,0.62,False,False,True,2025-07-04 13:16:42.320979,19,Electronics
1133,Tom,Dougherty,tomdougherty@hotmail.com,+1-954-524-3015,2024-09-28 08:49:05.262486,Low_Value,Push,26-35,,38.24,0.71,False,True,True,2025-07-04 13:17:13.826784,9,Books
1134,Philip,Morton,philipmorton@yahoo.com,+1-809-326-1506,2025-05-28 01:32:14.372436,High_Value,Social,26-35,High,349.58,0.25,False,False,True,2025-07-04 13:17:44.001002,28,Sports
1135,Ryan,Wong,ryanwong@outlook.com,+1-890-831-4799,2025-02-10 14:50:22.040675,New_Customer,SMS,18-25,Medium,134.98,0.65,False,False,True,2025-07-04 13:14:26.194147,4,Home
1136,Mary,Wise,marywise@gmail.com,+1-850-627-6294,2025-05-27 05:21:02.847512,High_Value,Push,55+,Premium,152.26,0.29,True,False,False,2025-07-04 13:14:17.382326,17,Home
1137,Carl,Wallace,carl667@outlook.com,+1-669-233-6888,2023-09-09 05:32:38.218166,Low_Value,Social,18-25,Premium,54.25,0.74,False,False,True,,24,Sports
1138,Gregory,Richmond,gregory6@hotmail.com,+1-399-323-5137,2024-05-10 11:28:50.370540,High_Value,Email,18-25,Medium,238.29,0.4,False,False,True,,30,Books
1139,Robert,Sharp,robert.sharp@gmail.com,+1-476-218-9618,2025-04-30 06:42:45.059886,New_Customer,Push,18-25,Medium,94.39,0.53,False,True,True,2025-07-04 13:16:18.815225,28,Electronics
1140,Anthony,Jones,anthony.jones@hotmail.com,+1-914-561-1197,2023-08-06 04:18:02.886090,Low_Value,Direct,46-55,Medium,40.26,0.68,False,False,False,2025-07-04 13:17:09.943662,17,Books
1141,Heather,Porter,heather.porter@hotmail.com,+1-361-252-7959,2024-05-20 16:11:47.157770,High_Value,Push,,Premium,160.6,0.37,True,True,False,2025-07-04 13:16:21.254002,15,Clothing
1142,Melissa,Wade,melissa543@yahoo.com,+1-816-833-7232,2025-04-14 03:54:56.873671,High_Value,SMS,26-35,Premium,470.95,0.22,False,True,True,2025-07-04 13:13:05.001281,9,Clothing
1143,Brooke,Ewing,brooke.ewinggmail.com,+1-503-872-6530,2024-02-02 13:53:45.778954,Medium_Value,Direct,36-45,Medium,100.96,0.69,False,False,False,,36,Sports
1144,Derek,Chavez,derekchavez@gmail.com,+1-551-333-9842,2025-06-10 13:03:18.053326,Medium_Value,Email,36-45,High,79.41,0.45,True,False,False,2025-07-04 13:17:33.933273,7,Beauty
1145,Jeremy,Martin,jeremymartin@hotmail.com,+1-254-958-4436,2023-12-23 11:10:11.535191,Medium_Value,Direct,18-25,Low,167.51,0.67,False,True,True,2025-07-04 13:13:13.421438,46,Sports
1146,Wendy,Roberson,wendyroberson@hotmail.com,+1-802-313-5610,2025-03-27 18:05:08.407279,Low_Value,Social,26-35,Low,97.88,0.65,True,False,True,,18,Electronics
1147,Shaun,Green,shaun.green@outlook.com,+1-683-578-7167,2025-05-31 12:12:55.140954,Medium_Value,Direct,36-45,Low,118.23,0.42,False,False,True,2025-07-04 13:15:57.213288,29,Clothing
1148,Jason,Drake,jason.drake@hotmail.com,+1-332-769-1945,2023-11-03 08:24:12.185657,New_Customer,Email,36-45,Low,36.95,0.51,True,True,True,2025-07-04 13:16:36.553625,19,Sports
